Name,Country,City,Genre,Email,Social,Website,Links,Source_URL,Activity,Research_Date,Status,Confidence,Contact_Type,Contact_Source,Outreach_Readiness,Notes,Decision,Decision_Reason,Verified_Source,Verified_Date,Verified_Country,Verified_Genre,Verified_Status,Confidence_New,Evidence
Vader,,Olsztyn,death metal,,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.,KEEP,Band identity verified and there is current/active evidence,https://www.metal-archives.com/bands/Vader/145,2026-09-23,,death metal,Active,Medium,2025/2026 activity
Vagabond,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Valborg,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Vampyromorpha,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Van Canto,Germany,Bingen am Rhein,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Vanden Plas,Germany,Kaiserslautern,progressive metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,progressive metal,,Low,no decisive current signal
Vanguard,Czechia,,death metal,,,,,https://www.tourforger.com/concerts/metal/czech-republic/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing,KEEP,Band identity verified and there is current/active evidence,https://www.tourforger.com/concerts/metal/czech-republic/2026,2026-09-23,Czechia,death metal,Active,Medium,existing current source
Vanilla Rex,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Vanish,Germany,Stuttgart,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Varg,Germany,,viking metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,viking metal,,Low,no decisive current signal
Varmia,,,"black, death metal",,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metal-archives.com/,2026-09-23,,"black, death metal",,Low,no decisive current signal
Varnheim,,Płock,black metal,,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metal-archives.com/,2026-09-23,,black metal,,Low,no decisive current signal
Vaulting,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Velar,,,,,https://www.instagram.com/velartheband,,,https://www.instagram.com/velartheband,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.instagram.com/velartheband,2026-09-23,,,,Low,no decisive current signal
Velvet Viper,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Vendetta,Germany,Schweinfurt,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Venenum,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Verba Serpentis,Czechia,,"black, death metal",,,,,https://www.tourforger.com/concerts/metal/czech-republic/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing,KEEP,Band identity verified and there is current/active evidence,https://www.tourforger.com/concerts/metal/czech-republic/2026,2026-09-23,Czechia,"black, death metal",Active,Medium,existing current source
Verde,,,,,https://www.facebook.com/mlodyverde/,,,https://www.facebook.com/mlodyverde/,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.facebook.com/mlodyverde/,2026-09-23,,,,Low,no decisive current signal
Vermillion,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.youtube.com/watch?v=xKcbYUwmmlE,2026-09-23,Germany,,,Low,no decisive current signal
Vermis,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Vianova,Germany,Berlin,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Victorius,Germany,Leipzig,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Vinterriket,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Vintundra,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Virocracy,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Visionatica,Germany,Nuremberg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Vitriol,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Vixioness,Germany,Grafenwohr,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Voice,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Voices of Destiny,Germany,Ludwigsburg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Vomit Disease,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Von Branden,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
VooDoo Club,,Warszawa,,kontakt@voodooclub.pl,,https://www.voodooclub.pl/,,https://www.voodooclub.pl/,,2026-09-22,,,,,,Historyczna dwustronna rozmowa o terminach i warunkach.,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://www.voodooclub.pl/,2026-09-23,,,,High,entity-type rule
Voodoo Circle,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Vulture,Germany,,"heavy, speed metal",,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,KEEP,Band identity verified and there is current/active evidence,https://www.britannica.com/animal/vulture,2026-09-23,Germany,"heavy, speed metal",Active,Medium,2025/2026 activity
Wacken Metal Battle,,,,,https://www.metal-battle.com/,,,https://www.metal-battle.com/,,2026-09-22,,,,,,,KEEP,Band identity verified and there is current/active evidence,https://www.wacken.com/en/,2026-09-23,,,Active,Medium,2025/2026 activity
Wacken Metal Battle Poland,,Polska,,,,https://www.metal-battle.com/poland/,,https://www.metal-battle.com/poland/,,2026-09-22,,,,,,NOWY LEAD 05.09. Konieczna kontrola kwalifikacji i okna.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metal-battle.com/poland/,2026-09-23,,,,Low,no decisive current signal
Waldgefluster,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Walking Dead On Broadway,Germany,,deathcore,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,deathcore,,Low,no decisive current signal
Wandar,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Wanderer,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
War Agenda,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
War From A Harlots Mouth,Germany,,"mathcore, metalcore",,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,"mathcore, metalcore",,Low,no decisive current signal
Warakomski,,,,,https://www.facebook.com/warakomski.oficjalnie,,,https://www.facebook.com/warakomski.oficjalnie,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.facebook.com/warakomski.oficjalnie,2026-09-23,,,,Low,no decisive current signal
Warfield,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,KEEP,Band identity verified and there is current/active evidence,https://www.bandsintown.com/v/10001685-the-warfield,2026-09-23,Germany,,Active,Medium,2025/2026 activity
Warhammer,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Warlust,Germany,,"black, thrash metal",,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,"black, thrash metal",,Low,no decisive current signal
Warpath,Germany,Hamburg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.youtube.com/c/warpath,2026-09-23,Germany,,,Low,no decisive current signal
Warrant,Germany,Düsseldorf,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Wastage,Slovakia,,,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Slovakia/,2026-09-23,Slovakia,,,Low,no decisive current signal
Wasteland Clan,Germany,,"death metal, thrash",,,,,https://www.tourforger.com/concerts/thrash-metal/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 club listings,KEEP,Band identity verified and there is current/active evidence,https://www.tourforger.com/concerts/thrash-metal/germany/2026,2026-09-23,Germany,"death metal, thrash",Active,Medium,existing current source
Watch Me Bleed,Germany,Stuttgart,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Watch Them Fade,Germany,Würzburg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
We Are Legend,Germany,Balingen,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
We Are Wolf,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
We Butter The Bread With Butter,Germany,,deathcore,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,deathcore,,Low,no decisive current signal
We Still Here,Slovakia,,metal,,,,,https://www.burnfestopenair.sk/program/,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Burn Fest lineup,KEEP,Band identity verified and there is current/active evidence,https://www.burnfestopenair.sk/program/,2026-09-23,Slovakia,metal,Active,Medium,existing current source
Well Seasoned Christ,Germany,Langenfeld,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Werwolf,Germany,Freiburg,black metal,,,,,https://www.tourforger.com/concerts/black-metal/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 club listings,KEEP,Band identity verified and there is current/active evidence,https://www.tourforger.com/concerts/black-metal/germany/2026,2026-09-23,Germany,black metal,Active,Medium,existing current source
Wheel,Germany,Dortmund,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
When Prophets Fail,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Where The Baptized Drown,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Wild Zombie Blast Guide,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Winiary Bookings,,Poznań,,supporty@winiarybookings.pl,,https://winiarybookings.pl/,,https://winiarybookings.pl/,,2026-09-22,,,,,,Świeży outreach 04.09.2026. Zero duplikatu.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://winiarybookings.pl/,2026-09-23,,,,Low,no decisive current signal
Winterblut,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Winterstorm,Germany,Bamberg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Wisielec,,,,,https://www.facebook.com/Wisielec.band/,,,https://www.facebook.com/Wisielec.band/,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.facebook.com/Wisielec.band/,2026-09-23,,,,Low,no decisive current signal
Witchburner,Germany,Fulda,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Witching Hour,Germany,Rehlingen,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Within Silence,Slovakia,Košice,power metal,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Slovakia/,2026-09-23,Slovakia,power metal,,Low,no decisive current signal
Without Words,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Wizard,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Wojczech,Germany,Rostock,,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,,,Low,no decisive current signal
Wolf Down,Germany,,"hardcore, metalcore",,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,"hardcore, metalcore",,Low,no decisive current signal
Wolfarian,Czechia,,symphonic folk metal,,,,,https://www.burnfestopenair.sk/program/,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing,KEEP,Band identity verified and there is current/active evidence,https://www.burnfestopenair.sk/program/,2026-09-23,Czechia,symphonic folk metal,Active,Medium,existing current source
Wolfchant,Germany,St. Oswald,pagan metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/11/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/11/,2026-09-23,Germany,pagan metal,,Low,no decisive current signal
Wolnera,Slovakia,,thrash metal,,,,,https://www.burnfestopenair.sk/program/,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Burn Fest lineup,KEEP,Band identity verified and there is current/active evidence,https://www.burnfestopenair.sk/program/,2026-09-23,Slovakia,thrash metal,Active,Medium,existing current source
Wrath of God Mini Fest,,,,,https://www.facebook.com/wrathofgodsminifest,,,https://www.facebook.com/wrathofgodsminifest,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.facebook.com/wrathofgodsminifest,2026-09-23,,,,Low,no decisive current signal
Wrocław GO / Wydarzenia we Wrocławiu,,Wrocław,,,,https://www.wroclaw.pl/go/,,https://www.wroclaw.pl/go/,,2026-09-22,,,,,,"NOWY PROMO LEAD OSv2 RUN1. Formularz wymaga grafiki, e-maila i telefonu kontaktowego. | Fresh QA 2026-09-10: weekendowy artykuł Wrocław GO 11–13.09 pokazuje 101 wydarzeń, exact VIRYA/NOOMN nie znaleziony w bieżącym wyszukaniu.",REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.wroclaw.pl/go/,2026-09-23,,,,Low,no decisive current signal
Wroff,,,,,https://wrofflaw.pl/,,,https://wrofflaw.pl/,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://wrofflaw.pl/,2026-09-23,,,,Low,no decisive current signal
WzRocK TV,,Wrocław,,wzrocktv@gmail.com,,https://www.wzrock.pl/,,https://www.wzrock.pl/,,2026-09-22,,,,,,Historyczny event-specific outreach.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.wzrock.pl/,2026-09-23,,,,Low,no decisive current signal
X-Stacja,,Online / Gorzów context,,info@x-stacja.pl,,https://x-stacja.pl/,,https://x-stacja.pl/,,2026-09-22,,,,,,15.09 wysłany spersonalizowany patronage pitch pod Sanity Check Tour 17.10; brak odpowiedzi na 16.09.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://x-stacja.pl/,2026-09-23,,,,Low,no decisive current signal
ZEW się budzi Festiwal,,,,,https://www.facebook.com/zewsiebudzi,,,https://www.facebook.com/zewsiebudzi,,2026-09-22,,,,,,,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://www.facebook.com/zewsiebudzi,2026-09-23,,,,High,entity-type rule
