Name,Country,City,Genre,Email,Social,Website,Links,Source_URL,Activity,Research_Date,Status,Confidence,Contact_Type,Contact_Source,Outreach_Readiness,Notes
Kalt Vindur,,,"death metal, melodic black",,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Kasia Lipert,,,,,https://www.facebook.com/kasialipertviolin,,,https://www.facebook.com/kasialipertviolin,,2026-09-22,,,,,,
Kat,,Katowice,"heavy, thrash metal",,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Kazy,,,,,https://www.facebook.com/KazyGibsonnCND-558732194542042/,,,https://www.facebook.com/KazyGibsonnCND-558732194542042/,,2026-09-22,,,,,,
Keep It True,,,,,https://keep-it-true.de/,,,https://keep-it-true.de/,,2026-09-22,,,,,,
Keres,Czechia,,"black, death metal",,,,,https://www.tourforger.com/concerts/metal/czech-republic/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing
Kill,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Killchain,Slovakia,,death metal,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Kingdom,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Kminek,,,,,https://www.facebook.com/kminekproject,,,https://www.facebook.com/kminekproject,,2026-09-22,,,,,,
Knife,Germany,,"black, speed metal",,,,,https://www.tourforger.com/concerts/thrash-metal/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 listings
Knock Out Productions,,Kraków / Polska,,info@knockoutprod.net,,https://knockoutprod.net/,,https://knockoutprod.net/,,2026-09-22,,,,,,Oficjalna polityka ogranicza unsolicited support pitches; historia Gmail też istnieje.
Knurowisko,,,,,https://www.art-ck.pl/,,,https://www.art-ck.pl/,,2026-09-22,,,,,,
Kohorta,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Konklawe,,,,,https://www.facebook.com/profile.php?id=61572576320879,,,https://www.facebook.com/profile.php?id=61572576320879,,2026-09-22,,,,,,
Konserwator Zabytków,,,,,https://www.instagram.com/konserwator_zabytkow/,,,https://www.instagram.com/konserwator_zabytkow/,,2026-09-22,,,,,,
Kozub,,,,,https://www.youtube.com/@kozub_music,,,https://www.youtube.com/@kozub_music,,2026-09-22,,,,,,
KozyNostra Rock Fest — Przegląd,,Kozy,,kozynostrafestiwal@dk.kozy.pl,,https://kozynostra.pl/,,https://kozynostra.pl/,,2026-09-22,,,,,,"NOWY LEAD 05.09. 58 zgłoszeń z całej Polski, 5 finalistów w 2026."
Kozynostra,,,,,https://domkultury.kozy.pl/wydarzenie/festiwale/320/kozynostra-rock-fest-2025.html,,,https://domkultury.kozy.pl/wydarzenie/festiwale/320/kozynostra-rock-fest-2025.html,,2026-09-22,,,,,,
Kult Mogil,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Kulturalnie.wroclaw.pl,,Wrocław,,wydarzenia@kulturalnie.wroclaw.pl,,https://kulturalnie.wroclaw.pl/,,https://kulturalnie.wroclaw.pl/,,2026-09-22,,,,,,Gmail dedupe: event-specific wiadomość wysłana 22.08.2026; brak odpowiedzi. Nie traktować jako nowy cold lead.
Laboratorium Muzycznych Fuzji,,Online,,redakcja@laboratoriummf.com,,https://laboratoriummf.com/,,https://laboratoriummf.com/,,2026-09-22,,,,,,Redakcja odpowiedziała pozytywnie na spersonalizowany pitch. Po otrzymaniu fizycznego CD zadeklarowała publikację recenzji. InPost: ITSAN44353M; telefon odbiorcy potwierdzony w wątku Gmail.
Landscape Of Shadows,Slovakia,,"death metal, groove",,,,,https://www.burnfestopenair.sk/program/,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Burn Fest lineup
Larte,,,,,https://www.facebook.com/profile.php?id=61573822355665,,,https://www.facebook.com/profile.php?id=61573822355665,,2026-09-22,,,,,,
Leash Eye,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Leatherwitch,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Legnickie Centrum Kultury — Przegląd Kapel Rockowych,,Legnica,,michal.przechera@lck.art.pl,,https://www.lck.art.pl/,,https://www.lck.art.pl/,,2026-09-22,,,,,,Gmail dedupe: zapytanie 18.02.2026 + kompletne zgłoszenie VIRYA 13.03.2026. Edycja 2026 miała 123 terminowe zgłoszenia i nagrodę 10 tys. PLN.
Lenda,,,,,https://www.facebook.com/lendapaulina,,,https://www.facebook.com/lendapaulina,,2026-09-22,,,,,,
Letnia Scena Stańczyka,,,,,https://www.facebook.com/scenastanczyka,,,https://www.facebook.com/scenastanczyka,,2026-09-22,,,,,,
Leśne Licho,,,"black metal, folk",,,,,https://app.chartmetric.com/,,2026-09-22,,,,,,Social footprint verified; add city/contact during next pass.
Lithium,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Locus,,,,,www.facebook.com/profile.php?id=61556302380087,,,www.facebook.com/profile.php?id=61556302380087,,2026-09-22,,,,,,
Lord Stereo,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Lord Wind,,Wrocław,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Lost Soul,,Wrocław,technical death metal,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Lucille,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Luna Park,,,,,https://www.facebook.com/profile.php?id=61564955276026,,,https://www.facebook.com/profile.php?id=61564955276026,,2026-09-22,,,,,,
Lunacy,,Warsaw,"metalcore, progressive death metal",,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.
Lunatic Soul,,,progressive rock,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Lux Perpetua,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Luzik Pub Fest,,,,,https://www.facebook.com/profile.php?id=100057073285804,,,https://www.facebook.com/profile.php?id=100057073285804,,2026-09-22,,,,,,
Macocha,Czechia,,"black, crust metal, sludge",,,,,https://www.burnfestopenair.sk/program/,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing
Made of Hate,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Malchus,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Malokarpatan,Slovakia,Bratislava,"black metal, heavy",,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Mammut Festival - die Matrix,,,,,https://mammut-festival.de/,,,https://mammut-festival.de/,,2026-09-22,,,,,,
Manhünt,,Poznań,"death, thrash metal",,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.
Manipulation,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Mardom,,Łódź,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Markowe Bity,,,,,https://www.facebook.com/markowebity/,,,https://www.facebook.com/markowebity/,,2026-09-22,,,,,,
Masachist,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Mass Insanity,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Mastabah,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Mastiphal,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Materia,,,"metalcore, nu metal",,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Materiafest,,,,,https://materiafest.com/konkurs/,,,https://materiafest.com/konkurs/,,2026-09-22,,,,,,
Me And That Man,,,"blues, dark rock",,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Melther,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Mentor,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Meredith,Slovakia,,melodic metal,,,,,https://devel.basin.cz/en/c/news,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Basinfirefest lineup
Merged In Abyss,Slovakia,Prešov,death metal,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Merkfolk,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Metal Arena Radio,,Online,,david@metalarena.fr,,https://www.metalarena.fr/submit-music,,https://www.metalarena.fr/submit-music,,2026-09-22,,,,,,Publicznie zaprasza zespoły do wysyłania promo/download links.
Metal Devastation Radio / The Zach Moonshine Show,,"Jackson, TN / online",,helloiamzachary@gmail.com,,https://metaldevastationradio.com/,,https://metaldevastationradio.com/,,2026-09-22,,,,,,Gmail potwierdza ponowne przyjęcie Walking with Leo do tygodniowego Battle. W tym samym wątku widoczne wcześniejsze akceptacje w sierpniu. Alternatywny kontakt podany przez nadawcę: zach@metaldevastationradio.com. Nie wpisano deklarowanych reach/liczb jako zweryfikowanych metryk.
Metal Diver Festival,,,,,https://www.metaldiver-festival.de/,,,https://www.metaldiver-festival.de/,,2026-09-22,,,,,,
Metal Gentleman Promotion,,Online,,promotion@metalgentleman.com,,https://metalgentleman.com/,,https://metalgentleman.com/,,2026-09-22,,,,,,Istniejąca pozytywna odpowiedź i propozycja współpracy.
Metal Temple Magazine,,Online,,,,https://metal-temple.com/,,https://metal-temple.com/,,2026-09-22,,,,,,Fresh QA 2026-09-10: aktywny formularz kontaktowy ma osobną opcję 'Submit my band's promo'. Gmail dedupe: brak historii dla Metal Temple / metal-temple.com.
Metal na żywo — koncerty w Polsce,,Online,,,https://www.facebook.com/groups/metalwpolsce/,,,https://www.facebook.com/groups/metalwpolsce/,,2026-09-22,,,,,,"NOWY LEAD 05.09. Kanał fanowski, nie redakcja."
MetalMusic.pl,,Online,,redakcja@metalmusic.pl,,https://metalmusic.pl/,,https://metalmusic.pl/,,2026-09-22,,,,,,"NOWY LEAD 05.09. Aktywny, ale mały projekt."
MetalNews.pl,,Online,,redakcja@metalnews.pl,,https://www.metalnews.pl/,,https://www.metalnews.pl/,,2026-09-22,,,,,,Gmail: kilka wcześniejszych zgłoszeń i odpowiedź/oferta.
MetalSide.pl,,Wrocław,,formularz kontaktowy,,https://metalside.pl/,,https://metalside.pl/,,2026-09-22,,,,,,NOWY LEAD 05.09. Recenzje wymagają fizycznego CD; dlatego nie top-priority teraz.
Metalowa Archeologia Muzyczna / Radio Praga,,Warszawa / online,,,https://www.facebook.com/MetalowaArcheologiaMuzyczna,https://radiopraga.pl/,,https://www.facebook.com/MetalowaArcheologiaMuzyczna,,2026-09-22,,,,,,15.09 Damian Sawicki / Radio Praga potwierdził przekazanie wiadomości do Metalowej Archeologii: 'Poszło.'
Metalowe Zwierzaki,,,,,https://www.facebook.com/metalowezwierzaki/,,,https://www.facebook.com/metalowezwierzaki/,,2026-09-22,,,,,,
Mgła,,Warsaw,black metal,,,,,https://app.chartmetric.com/,,2026-09-22,,,,,,Social footprint verified; add city/contact during next pass.
Michał 58,,,,,https://www.youtube.com/@Michal_58,,,https://www.youtube.com/@Michal_58,,2026-09-22,,,,,,
Mikos,,,,,https://www.youtube.com/@Mikos-/featured,,,https://www.youtube.com/@Mikos-/featured,,2026-09-22,,,,,,
Mind Affliction,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Miodek,,,,,https://www.facebook.com/profile.php?id=615590297951188,,,https://www.facebook.com/profile.php?id=615590297951188,,2026-09-22,,,,,,
Misanthropic Rage,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Moanaa,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Modern Age Dying,Slovakia,,deathcore,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Modern Day Babylon,Czechia,,"djent, progressive",,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Moonlight,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Morbid Execution,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Mord'A'Stigmata,,,black metal,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Morgue Son,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Mortally Infected,Slovakia,,death metal,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Morthus,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Morthys,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Mortifilia,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Motka,,,,,https://www.facebook.com/motkafesler,,,https://www.facebook.com/motkafesler,,2026-09-22,,,,,,
Mountain Jam Generator Party,,,,,https://www.facebook.com/MountainJamGeneratorParty,,,https://www.facebook.com/MountainJamGeneratorParty,,2026-09-22,,,,,,
Moyra,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Mystes,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Mystherium,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Mystic,,,,,https://www.mysticfestival.pl/road-to-mystic/,,,https://www.mysticfestival.pl/road-to-mystic/,,2026-09-22,,,,,,
NEXT FEST Music Showcase & Conference,,Poznań,,,,https://nextfest.pl/,,https://nextfest.pl/,,2026-09-22,,,,,,"2027 terminy potwierdzone w starej bazie, formuła zgłoszeń jeszcze do weryfikacji."
Narcolipz,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Natalia Widuto,,,,,https://www.youtube.com/channel/UCzAeoUIxoH3Iu3sV75YRCbQ,,,https://www.youtube.com/channel/UCzAeoUIxoH3Iu3sV75YRCbQ,,2026-09-22,,,,,,
Nature Rock Fest,,,,,https://www.facebook.com/NatureRockFest,,,https://www.facebook.com/NatureRockFest,,2026-09-22,,,,,,
Naumachia,,Wyszków,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Necroheresy,Slovakia,,"black, death metal",,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Needful Things,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Neoheresy,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Neolith,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Neranature,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Neuronia,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Neurotic Machinery,Czechia,,death metal,,,,,https://www.tourforger.com/concerts/metal/czech-republic/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing
Niakara,Czechia,,heavy metal,,,,,https://www.tourforger.com/concerts/metal/czech-republic/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing
Nietakt,,,,,https://www.facebook.com/profile.php?id=61553442868128,,,https://www.facebook.com/profile.php?id=61553442868128,,2026-09-22,,,,,,
Night Mistress,,Skarżysko-Kamienna,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Nihil Quest,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Nocte Abducta,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Nocturnal,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Noisebleed,Czechia,,"deathcore, djent, metalcore",,,,,https://devel.basin.cz/en/c/news,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing
Nomenmortis,Slovakia,,,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Non Est Deus,Germany,Bamberg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Noneuclid,Germany,Landshut,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Nordlys,Germany,Memmingen,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Northern Plague,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Norylsk,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Nothgard,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Nuclear Holocaust,,Świdnik,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Nuclear Vomit,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Nuclear Warfare,Germany,Stuttgart,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Nucleator,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Nullizmatyka,,,,,https://www.facebook.com/NulloSPG/,,,https://www.facebook.com/NulloSPG/,,2026-09-22,,,,,,
Nyktophobia,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Nyx,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Obelyskkh,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Obey The Kraken,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Obliterate,Slovakia,Košice,death metal,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Oblivion,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Oblomov,Czechia,Slany,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Obscenity,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Obscura,Germany,Munich,technical death metal,,,,,https://www.metalunderground.com/bands/details.cfm?bandid=4850&tab=features,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,Active directory/news source
Obscure Infinity,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Occvlta,Germany,Elm,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Octagone,Czechia,Plzen,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Odal,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Odem Arcarum,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Oderint,,Warsaw,black metal,,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.
Odetosun,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Odium,Germany,Hasselroth,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Odraedir,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Odroerir,Germany,Breitungen,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Ohen,Slovakia,,metal,,,,,https://www.burnfestopenair.sk/program/,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Burn Fest lineup
Oktor,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Omegavortex,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Onanizer,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Once,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Onkel Tom,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Oomph!,Germany,Wolfsburg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Ophis,Germany,Hamburg,"death metal, doom",,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Orcus Chylde,Germany,Aschaffenburg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Orden Ogan,Germany,Arnsberg,power metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Origin of Infinity,Czechia,,progressive death metal,,,,,https://www.tourforger.com/concerts/metal/czech-republic/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing
Orphalis,Germany,Dortmund,technical death metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Osada Vida,,Śląsk,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Ostrów Rock Festival,,,,,https://ostrowrockfestival.pl/,,,https://ostrowrockfestival.pl/,,2026-09-22,,,,,,
Out of Decay,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Outrage,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Outre,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Over Your Threshold,Germany,Munich,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Oversense,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Oya,,,,,https://www.facebook.com/oya.rock2020,,,https://www.facebook.com/oya.rock2020,,2026-09-22,,,,,,
PIK Wrocław — Punkt Informacji Kulturalnej,,Wrocław,,wroclaw@pikplus.pl,,https://pik.wroclaw.pl/,,https://pik.wroclaw.pl/,,2026-09-22,,,,,,NOWY PROMO LEAD OSv2 RUN1. Gmail: brak wcześniejszego kontaktu na wroclaw@pikplus.pl.
Painful,Germany,Baden-Baden,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Palace,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Pandemia,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
